time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-11-29T14:41:31.088Z,60.4551,-147.3028,15,1.7,ml,,,,0.66,ak,ak17413108,2017-12-01T04:12:17.029Z,"83km ESE of Whittier, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-11-29T14:38:18.577Z,61.5939,-156.0675,8.8,1.6,ml,,,,0.41,ak,ak17401991,2017-12-01T04:12:16.564Z,"153km S of McGrath, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-29T14:25:08.830Z,33.2303333,-116.7696667,11.46,0.72,ml,19,60,0.01074,0.12,ci,ci37820215,2017-11-29T14:53:41.685Z,"1km SSW of Lake Henshaw, CA",earthquake,0.29,0.67,0.176,17,reviewed,ci,ci
2017-11-29T14:21:55.322Z,63.2774,-151.111,10.5,1.2,ml,,,,0.36,ak,ak17401989,2017-12-01T04:12:16.137Z,"108km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-29T14:17:12.181Z,62.404,-151.151,85.3,2.9,ml,,,,0.61,ak,ak17401978,2017-12-01T04:13:43.730Z,"52km WNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-29T14:16:40.610Z,38.791832,-122.7600021,-0.06,0.87,md,6,109,0.02155,0.01,nc,nc72932215,2017-11-29T15:34:01.899Z,"1km N of The Geysers, California",earthquake,0.42,1.96,0.1,3,automatic,nc,nc
2017-11-29T14:15:00.199Z,63.0584,-151.4517,9.5,1.4,ml,,,,0.43,ak,ak17401977,2017-12-01T04:12:14.758Z,"106km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-29T14:03:26.480Z,19.4056664,-155.2818298,1.69,1.81,ml,20,56,,0.17,hv,hv61991621,2017-11-29T14:09:05.510Z,"5km WSW of Volcano, Hawaii",earthquake,0.17,0.21,0.27,3,automatic,hv,hv
2017-11-29T13:59:31.340Z,63.0382,-149.2693,73.1,1.5,ml,,,,0.63,ak,ak17401975,2017-12-01T04:12:14.283Z,"42km SSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-11-29T13:47:07.165Z,64.8034,-140.6767,2.1,1.9,ml,,,,0.72,ak,ak17401972,2017-12-01T04:12:13.831Z,"20km E of Eagle Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-11-29T13:40:55.548Z,61.3923,-139.2331,8.7,1.3,ml,,,,0.63,ak,ak17401961,2017-12-01T04:12:13.366Z,"117km NW of Haines Junction, Canada",earthquake,,0.2,,,reviewed,ak,ak
2017-11-29T13:35:26.614Z,59.3844,-153.1567,78.7,2,ml,,,,0.44,ak,ak17413100,2017-12-01T04:12:12.870Z,"86km WSW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-29T13:34:16.600Z,5.1497,94.2147,41.76,4.3,mb,,180,2.722,0.44,us,us2000bvv2,2017-11-29T13:50:45.040Z,"130km WSW of Banda Aceh, Indonesia",earthquake,10.9,10.1,0.123,19,reviewed,us,us
2017-11-29T13:25:47.504Z,64.0538,-147.5914,6.6,1.9,ml,,,,0.56,ak,ak17401957,2017-12-01T04:12:12.333Z,"62km SSW of Salcha, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-29T13:22:28.640Z,33.9325,-116.756,18.17,1.22,ml,35,62,0.1111,0.2,ci,ci37820191,2017-11-29T14:17:28.030Z,"3km ENE of Cabazon, CA",earthquake,0.3,0.7,0.16,27,reviewed,ci,ci
2017-11-29T13:18:11.229Z,36.4422,-115.7488,3.3,1,ml,16,122.76,0.279,0.1792,nn,nn00613847,2017-11-30T02:37:04.208Z,"33km NE of Pahrump, Nevada",earthquake,,8.2,0.3,9,reviewed,nn,nn
2017-11-29T13:07:31.420Z,38.815834,-122.7866669,1.9,0.52,md,8,83,0.005334,0.02,nc,nc72932210,2017-11-29T13:28:02.570Z,"5km W of Cobb, California",earthquake,0.5,1.21,0.02,2,automatic,nc,nc
2017-11-29T13:06:14.432Z,61.4056,-152.2915,4.2,1.1,ml,,,,0.5,ak,ak17401622,2017-12-01T04:12:11.899Z,"96km NNW of Nikiski, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-29T13:03:44.698Z,61.4398,-152.3044,6.1,0.7,ml,,,,0.47,ak,ak17401620,2017-12-01T04:12:11.468Z,"99km NNW of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-11-29T13:03:02.411Z,59.9884,-151.3869,67.7,2,ml,,,,0.54,ak,ak17401619,2017-12-01T04:12:10.952Z,"28km N of Fritz Creek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-29T13:01:12.010Z,38.7890015,-122.7656631,0.26,1.16,md,10,137,0.02334,0.03,nc,nc72932205,2017-11-29T15:06:02.838Z,"1km NNW of The Geysers, California",earthquake,0.25,0.77,0.07,5,automatic,nc,nc
2017-11-29T12:59:11.583Z,60.9482,-151.4035,62.3,1.5,ml,,,,0.33,ak,ak17413095,2017-12-01T04:12:10.495Z,"29km NNW of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-11-29T12:54:37.500Z,-8.6801,123.5794,117.93,4.5,mb,,70,1.265,1.09,us,us2000bvuk,2017-11-29T13:14:00.040Z,"92km E of Watubuku, Indonesia",earthquake,7.7,6.3,0.095,32,reviewed,us,us
2017-11-29T12:52:08.420Z,19.3796667,-155.467,10.148,2.33,ml,52,35,,0.12,hv,hv61991471,2017-11-29T23:52:02.609Z,"19km N of Pahala, Hawaii",earthquake,0.26,0.54,0.216,20,reviewed,hv,hv
2017-11-29T12:45:01.560Z,18.044,-67.1771,146,2.94,md,3,273,0.1524,0.18,pr,pr2017333001,2017-11-29T17:24:16.350Z,"2km NNW of Boqueron, Puerto Rico",earthquake,7.45,1.67,0.07,3,reviewed,pr,pr
2017-11-29T12:44:11.373Z,38.401,-118.826,0,0.8,ml,3,285.59,0.293,0.1015,nn,nn00613885,2017-11-30T02:37:44.351Z,"22km SW of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2017-11-29T12:33:56.014Z,61.4441,-152.3271,1.4,0.8,ml,,,,0.48,ak,ak17401615,2017-12-01T04:12:10.066Z,"100km NNW of Nikiski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-11-29T12:28:00.870Z,35.0788333,-117.5691667,3.09,1.15,ml,12,97,0.1779,0.12,ci,ci37820183,2017-11-29T14:17:16.388Z,"12km NE of Boron, CA",earthquake,0.28,1.25,0.171,20,reviewed,ci,ci
2017-11-29T12:20:36.040Z,38.7900009,-122.7429962,-0.87,1.43,md,15,94,0.008345,0.06,nc,nc72932195,2017-11-29T14:11:02.697Z,"1km NE of The Geysers, California",earthquake,0.2,0.9,0.2,6,automatic,nc,nc
2017-11-29T11:59:44.246Z,59.7199,-152.153,59.4,1.7,ml,,,,0.24,ak,ak17413093,2017-12-01T04:12:09.636Z,"19km WSW of Anchor Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-11-29T11:55:52.610Z,38.8276672,-122.7971649,1.31,0.56,md,7,128,0.01095,0.01,nc,nc72932190,2017-11-29T12:11:02.367Z,"6km W of Cobb, California",earthquake,0.4,1.3,,1,automatic,nc,nc
2017-11-29T11:49:38.432Z,54.509,-162.1571,41.3,2.5,ml,,,,0.45,ak,ak17413092,2017-12-01T04:12:09.205Z,"83km SSE of Cold Bay, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-11-29T11:41:18.290Z,37.5153333,-118.8483333,4.24,0.75,md,22,232,0.07611,0.08,nc,nc72932185,2017-11-29T18:45:04.336Z,"18km SE of Mammoth Lakes, California",earthquake,0.45,1.1,0.172,19,reviewed,nc,nc
2017-11-29T11:39:00.080Z,36.4926667,-117.9246667,8.17,1.91,ml,25,89,0.1137,0.17,ci,ci37820167,2017-11-30T02:37:00.291Z,"17km SE of Lone Pine, CA",earthquake,0.27,0.53,0.152,23,reviewed,ci,ci
2017-11-29T11:34:13.416Z,66.9007,-146.1738,7.9,1.4,ml,,,,0.48,ak,ak17401277,2017-12-02T02:01:06.588Z,"54km NW of Fort Yukon, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-11-29T11:28:12.684Z,59.6433,-152.344,74.8,1.8,ml,,,,0.34,ak,ak17413090,2017-12-01T04:12:08.302Z,"32km WSW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-11-29T10:58:04.100Z,38.7360001,-122.8476639,9.19,1.02,md,6,216,0.07283,0.08,nc,nc72932175,2017-11-29T11:12:03.216Z,"9km WSW of The Geysers, California",earthquake,1.76,4.17,,1,automatic,nc,nc
2017-11-29T10:56:13.325Z,63.2846,-150.6313,131.4,1.8,ml,,,,0.4,ak,ak17413089,2017-12-01T04:12:07.818Z,"85km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-29T10:52:24.990Z,13.2724,144.0443,138.73,4.3,mb,,48,0.861,0.66,us,us2000bvu2,2017-11-29T11:19:07.040Z,"67km W of Agat Village, Guam",earthquake,11.7,7,0.103,27,reviewed,us,us
2017-11-29T10:42:57.140Z,39.8026667,-123.4755,6.59,3.03,ml,29,60,0.007269,0.1,nc,nc72932170,2017-11-30T06:22:02.719Z,"12km N of Laytonville, California",earthquake,0.18,0.31,0.222,20,reviewed,nc,nc
2017-11-29T10:37:46.670Z,39.835,-120.366,9.55,2.72,md,17,88,0.03194,0.07,nc,nc72932165,2017-11-30T02:36:55.834Z,"8km E of Portola, California",earthquake,0.24,0.42,0.284,38,reviewed,nc,nc
2017-11-29T10:22:18.160Z,42.5486667,-111.4211667,8.1,1.01,md,6,167,0.3208,0.07,uu,uu60260092,2017-11-29T23:25:28.560Z,"19km SE of Soda Springs, Idaho",earthquake,0.61,1.45,0.113,3,reviewed,uu,uu
2017-11-29T10:20:59.060Z,42.5423333,-111.4118333,11.16,0.96,md,8,168,0.3201,0.1,uu,uu60260087,2017-11-29T23:29:06.510Z,"20km SE of Soda Springs, Idaho",earthquake,0.89,0.72,0.11,3,reviewed,uu,uu
2017-11-29T10:19:42.680Z,33.5355,-116.72,3.07,-0.15,ml,21,107,0.03314,0.07,ci,ci37820159,2017-11-29T16:28:09.585Z,"5km WSW of Anza, CA",earthquake,0.14,0.28,0.187,5,reviewed,ci,ci
2017-11-29T10:09:26.129Z,36.9168,-116.1596,3.6,-0.1,ml,9,121.63,0.079,0.1165,nn,nn00613884,2017-11-30T02:37:42.746Z,"53km E of Beatty, Nevada",earthquake,,3.9,0.55,5,reviewed,nn,nn
2017-11-29T10:02:53.630Z,-33.5015,-69.9309,119.46,4.6,mb,,40,0.091,0.64,us,us2000bvtq,2017-11-30T01:35:27.058Z,"60km E of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake,6.6,4.8,0.103,28,reviewed,us,us
2017-11-29T09:58:57.690Z,33.4798333,-116.792,4.51,1.13,ml,68,29,0.03319,0.16,ci,ci37820151,2017-11-29T16:08:53.960Z,"8km ENE of Aguanga, CA",earthquake,0.11,0.26,0.16,43,reviewed,ci,ci
2017-11-29T09:58:38.530Z,36.0926667,-89.7673333,9.63,1.76,md,15,77,0.05952,0.06,nm,nm60211666,2017-11-29T13:38:54.790Z,"5km E of Steele, Missouri",earthquake,0.29,0.69,0.107,10,reviewed,nm,nm
2017-11-29T09:58:28.310Z,36.5546667,-121.034,6.78,1.28,md,18,173,0.02419,0.08,nc,nc72932160,2017-12-02T03:44:03.731Z,"10km ENE of Pinnacles, CA",earthquake,0.43,0.61,0.135,15,reviewed,nc,nc
2017-11-29T09:57:51.359Z,64.3959,-149.4177,20,1.1,ml,,,,0.43,ak,ak17400941,2017-12-01T04:12:07.364Z,"25km SW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-29T09:57:05.631Z,66.5113,-146.9342,8.1,1.8,ml,,,,0.5,ak,ak17400942,2017-12-01T04:12:06.895Z,"74km W of Fort Yukon, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-29T09:53:26.620Z,35.9943333,-89.8626667,2.41,1.25,md,8,172,0.0718,0.25,nm,nm60048018,2017-11-30T16:09:04.890Z,"9km NE of Blytheville, Arkansas",earthquake,0.77,3.59,0.009,4,reviewed,nm,nm
2017-11-29T09:46:24.130Z,37.5340004,-118.9846649,-0.75,1.49,md,16,198,0.08328,0.04,nc,nc72932155,2017-11-29T12:46:03.462Z,"12km S of Mammoth Lakes, California",earthquake,0.68,6.7,0.29,16,automatic,nc,nc
2017-11-29T09:41:27.310Z,38.7885017,-122.7655029,1.14,1.27,md,12,138,0.01813,0.04,nc,nc72932150,2017-11-29T12:20:03.385Z,"1km NNW of The Geysers, California",earthquake,0.34,0.75,0.14,4,automatic,nc,nc
2017-11-29T09:38:40.773Z,65.2186,-149.8835,14.9,0.7,ml,,,,0.25,ak,ak17400940,2017-12-01T04:12:06.430Z,"42km NE of Manley Hot Springs, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-11-29T09:28:34.570Z,40.73,-122.4468333,16.97,1.35,md,10,83,0.09255,0.04,nc,nc72932145,2017-12-02T02:24:02.006Z,"8km NW of Shasta Lake, CA",earthquake,0.33,0.65,0.17,9,reviewed,nc,nc
2017-11-29T09:27:12.360Z,38.935833,-122.5681686,10.64,2.02,md,7,207,0.08032,0.05,nc,nc72932140,2017-11-29T11:51:04.305Z,"4km NE of Lower Lake, California",earthquake,1.82,3.59,0.13,8,automatic,nc,nc
2017-11-29T09:25:31.462Z,39.5592,-119.7858,4.7,1.8,ml,6,153.28,0.029,0.1885,nn,nn00613842,2017-11-30T02:36:57.793Z,"3km NW of Sparks, Nevada",earthquake,,3.1,0,1,reviewed,nn,nn
2017-11-29T09:25:17.493Z,39.5545,-119.7977,7,1.4,ml,27,51.44,0.029,0.1633,nn,nn00613837,2017-11-30T20:51:36.580Z,"3km NNE of Reno, Nevada",earthquake,,0.7,0.33,12,reviewed,nn,nn
2017-11-29T09:18:08.470Z,37.6033333,-118.9523333,0.59,0.28,md,19,170,0.01497,0.05,nc,nc72932125,2017-11-29T22:08:04.400Z,"5km SSE of Mammoth Lakes, California",earthquake,0.47,0.32,0.218,16,reviewed,nc,nc
2017-11-29T09:15:48.510Z,37.4698333,-118.8368333,2.6,0.94,md,14,248,0.1201,0.07,nc,nc72932130,2017-11-29T18:57:04.356Z,"23km SSE of Mammoth Lakes, California",earthquake,0.64,3.54,0.186,13,reviewed,nc,nc
2017-11-29T09:15:27.480Z,34.1638333,-116.8916667,3.88,0.78,ml,12,139,0.07912,0.09,ci,ci37820143,2017-11-29T18:52:56.934Z,"9km SSE of Big Bear Lake, CA",earthquake,0.28,0.53,0.216,8,reviewed,ci,ci
2017-11-29T09:08:14.510Z,37.4685,-118.8435,1.47,1.11,md,16,246,0.1219,0.06,nc,nc72932120,2017-11-29T20:12:03.112Z,"22km SSE of Mammoth Lakes, California",earthquake,0.65,31.61,0.181,15,reviewed,nc,nc
2017-11-29T09:04:47.490Z,36.0993333,-117.77,6.82,1.04,ml,16,124,0.07407,0.17,ci,ci37820135,2017-11-29T17:20:50.276Z,"17km ENE of Coso Junction, CA",earthquake,0.33,0.93,0.244,12,reviewed,ci,ci
2017-11-29T09:02:12.767Z,37.0345,-116.4444,7.9,-0.1,ml,11,53.99,0.038,0.1381,nn,nn00613834,2017-11-30T02:36:35.589Z,"31km ENE of Beatty, Nevada",earthquake,,1.1,0.36,5,reviewed,nn,nn
2017-11-29T09:01:19.000Z,60.9589,-146.9131,16.2,1.4,ml,,,,0.54,ak,ak17413085,2017-12-01T04:12:05.987Z,"36km WSW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-29T09:01:04.210Z,38.8078346,-122.7711639,1.05,0.75,md,6,127,0.009202,0.02,nc,nc72932115,2017-11-29T09:18:03.948Z,"3km NNW of The Geysers, California",earthquake,0.73,1.41,0.17,2,automatic,nc,nc
2017-11-29T08:52:38.790Z,47.6101667,-113.9358333,15.65,-0.34,md,5,151,0.11,0.04,mb,mb80272479,2017-11-29T17:04:16.960Z,"13km E of Pablo, Montana",earthquake,1.41,1.41,0.142,2,reviewed,mb,mb
2017-11-29T08:46:45.440Z,53.9851,-164.0578,25.6,2.3,ml,,,,0.31,ak,ak17413084,2017-12-01T04:12:05.568Z,"105km SSW of False Pass, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2017-11-29T08:37:57.500Z,38.8008347,-122.7741699,1.31,1.27,md,12,76,0.01341,0.03,nc,nc72932105,2017-11-29T11:36:02.273Z,"3km NNW of The Geysers, California",earthquake,0.25,0.67,0.15,4,automatic,nc,nc
2017-11-29T08:33:06.980Z,53.7511,-164.2172,17.4,2.4,ml,,,,0.42,ak,ak17413083,2017-12-01T04:12:05.142Z,"110km ESE of Akutan, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2017-11-29T08:08:33.770Z,38.8154984,-122.815834,2.03,0.98,md,15,80,0.009079,0.04,nc,nc72932100,2017-11-29T08:24:03.831Z,"6km NW of The Geysers, California",earthquake,0.37,0.53,0.08,3,automatic,nc,nc
2017-11-29T08:08:19.733Z,36.7504,-116.282,8.1,0.1,ml,9,113.92,0.06,0.1139,nn,nn00613878,2017-11-30T02:37:40.916Z,"46km ESE of Beatty, Nevada",earthquake,,2.2,0.11,3,reviewed,nn,nn
2017-11-29T08:02:10.855Z,37.1634,-117.3515,7.6,0.6,ml,12,203.83,0.155,0.1384,nn,nn00613833,2017-11-30T02:36:27.197Z,"59km WNW of Beatty, Nevada",earthquake,,3.3,0.29,7,reviewed,nn,nn
2017-11-29T07:54:14.700Z,38.8193321,-122.7961655,3,1.19,md,22,39,0.01137,0.02,nc,nc72932095,2017-11-29T11:08:02.204Z,"5km NW of The Geysers, California",earthquake,0.26,0.47,0.28,5,automatic,nc,nc
2017-11-29T07:53:31.070Z,46.876,-112.5148333,13.5,1.37,ml,12,108,0.125,0.13,mb,mb80272494,2017-11-29T18:53:56.140Z,"15km SE of Lincoln, Montana",earthquake,0.49,0.93,,2,reviewed,mb,mb
2017-11-29T07:40:09.376Z,61.2123,-151.7465,77.7,1.6,ml,,,,0.4,ak,ak17400939,2017-12-01T04:12:04.457Z,"63km NNW of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-29T07:38:50.340Z,35.529,-84.47,16.22,1.96,md,10,75,0.08952,0.09,se,se60211656,2017-11-29T13:20:24.120Z,"8km S of Sweetwater, Tennessee",earthquake,0.28,0.65,0.175,9,reviewed,se,se
2017-11-29T07:31:48.360Z,33.492,-116.7895,5.86,0.69,ml,39,31,0.02225,0.12,ci,ci37820127,2017-11-29T15:50:22.990Z,"9km NE of Aguanga, CA",earthquake,0.13,0.4,0.077,20,reviewed,ci,ci
2017-11-29T07:30:09.627Z,63.2527,-151.954,9.7,1,ml,,,,0.48,ak,ak17413081,2017-12-01T04:12:03.948Z,"139km NW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-11-29T07:25:49.514Z,60.4742,-149.5334,31.5,1.6,ml,,,,0.38,ak,ak17413080,2017-12-01T04:12:03.524Z,"35km NNW of Bear Creek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-11-29T07:22:02.780Z,37.6026667,-118.9628333,0.16,0.65,md,23,122,0.01463,0.03,nc,nc72932090,2017-11-29T21:58:03.377Z,"5km S of Mammoth Lakes, California",earthquake,0.33,0.21,0.244,20,reviewed,nc,nc
2017-11-29T07:14:48.970Z,33.5361667,-116.721,4.18,0.31,ml,19,64,0.03218,0.1,ci,ci37820119,2017-11-29T18:56:09.736Z,"5km WSW of Anza, CA",earthquake,0.2,0.31,0.232,4,reviewed,ci,ci
2017-11-29T07:14:40.290Z,33.5348333,-116.72,2.78,0.24,ml,12,98,0.03374,0.07,ci,ci37820111,2017-11-29T14:18:20.118Z,"5km WSW of Anza, CA",earthquake,0.22,0.52,0.207,8,reviewed,ci,ci
2017-11-29T07:10:54.100Z,38.7784996,-122.7611694,-0.21,1.87,md,19,157,0.01968,0.06,nc,nc72932085,2017-11-29T10:39:03.138Z,"0km WNW of The Geysers, California",earthquake,0.33,0.73,0.18,5,automatic,nc,nc
2017-11-29T07:08:56.530Z,38.7796669,-122.7591629,1.31,1.76,md,18,95,0.01031,0.05,nc,nc72932080,2017-11-29T10:11:02.076Z,"0km NW of The Geysers, California",earthquake,0.28,0.5,0.11,5,automatic,nc,nc
2017-11-29T07:08:08.940Z,33.5366667,-116.7165,2.64,0.88,ml,30,36,0.03351,0.13,ci,ci37820095,2017-11-29T14:18:33.960Z,"4km WSW of Anza, CA",earthquake,0.14,0.17,0.148,26,reviewed,ci,ci
2017-11-29T07:07:32.410Z,19.4130001,-155.2714996,13.49,1.8,md,36,41,,0.21,hv,hv61991331,2017-11-29T07:10:53.220Z,"4km WSW of Volcano, Hawaii",earthquake,0.53,0.25,0.29,15,automatic,hv,hv
2017-11-29T07:06:22.490Z,33.9683333,-116.8708333,17.86,0.83,ml,26,47,0.08477,0.12,ci,ci37820087,2017-11-29T14:19:37.050Z,"5km N of Banning, CA",earthquake,0.23,0.49,0.158,27,reviewed,ci,ci
2017-11-29T06:49:31.990Z,38.8370018,-122.7570038,0.62,0.47,md,7,180,0.00258,0.02,nc,nc72932065,2017-11-29T07:04:02.657Z,"3km WNW of Cobb, California",earthquake,0.58,0.68,0.08,3,automatic,nc,nc
2017-11-29T06:48:53.920Z,33.537,-116.7181667,3.73,-0.14,ml,20,115,0.03252,0.09,ci,ci37820071,2017-11-29T18:09:11.295Z,"5km WSW of Anza, CA",earthquake,0.21,0.31,0.095,5,reviewed,ci,ci
2017-11-29T06:39:46.750Z,46.9533333,-112.7873333,11.31,0.3,md,6,139,0.09,0.06,mb,mb80272444,2017-11-29T16:28:37.270Z,"8km W of Lincoln, Montana",earthquake,0.96,2.04,0.532,2,reviewed,mb,mb
2017-11-29T06:30:48.718Z,36.7543,-116.2795,8.3,0.5,ml,19,51.27,0.06,0.1276,nn,nn00613829,2017-11-30T02:36:25.119Z,"46km ESE of Beatty, Nevada",earthquake,,1.3,0.35,11,reviewed,nn,nn
2017-11-29T06:29:05.580Z,-14.4747,-76.3145,10,5.7,mww,,128,2.525,1.42,us,us2000bvsl,2017-11-30T17:14:57.040Z,"67km S of Paracas, Peru",earthquake,8.2,1.8,0.073,18,reviewed,us,us
2017-11-29T06:27:23.247Z,63.3019,-151.0018,0.7,1.2,ml,,,,0.46,ak,ak17400607,2017-12-01T04:12:03.081Z,"103km W of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-11-29T06:26:40.820Z,33.5348333,-116.7186667,2.73,-0.17,ml,11,193,0.03423,0.05,ci,ci37820063,2017-11-29T19:19:07.286Z,"5km WSW of Anza, CA",earthquake,0.24,0.14,0.031,5,reviewed,ci,ci
2017-11-29T06:24:51.590Z,33.5343333,-116.7211667,3.54,0.26,ml,22,109,0.03379,0.09,ci,ci37820055,2017-11-29T15:23:45.139Z,"5km WSW of Anza, CA",earthquake,0.16,0.31,0.176,10,reviewed,ci,ci
2017-11-29T06:20:44.040Z,33.5356667,-116.7191667,2.7,0.36,ml,22,55,0.0333,0.11,ci,ci37820047,2017-11-29T14:19:41.080Z,"5km WSW of Anza, CA",earthquake,0.17,0.14,0.125,12,reviewed,ci,ci
2017-11-29T06:20:16.760Z,33.5326667,-116.723,2.81,0.1,ml,12,177,0.03476,0.08,ci,ci37820039,2017-11-29T14:19:09.935Z,"5km WSW of Anza, CA",earthquake,0.28,0.53,0.105,7,reviewed,ci,ci
2017-11-29T06:19:18.940Z,33.5358333,-116.7198333,2.45,1.36,ml,49,23,0.0329,0.15,ci,ci37820031,2017-11-29T14:19:44.520Z,"5km WSW of Anza, CA",earthquake,0.14,0.19,0.142,26,reviewed,ci,ci
2017-11-29T06:18:43.880Z,33.5395,-116.7181667,2.68,0.03,ml,9,187,0.03037,0.05,ci,ci37820023,2017-11-29T14:19:32.157Z,"4km WSW of Anza, CA",earthquake,0.36,0.19,0.118,6,reviewed,ci,ci
2017-11-29T06:17:38.820Z,33.5331667,-116.723,3.08,0.39,ml,22,48,0.03429,0.19,ci,ci37820015,2017-11-29T14:19:30.092Z,"5km WSW of Anza, CA",earthquake,0.33,0.67,0.11,15,reviewed,ci,ci
2017-11-29T06:14:23.490Z,33.5346667,-116.7161667,2.5,-0.14,ml,13,176,0.03537,0.07,ci,ci37820007,2017-11-29T19:01:44.204Z,"4km WSW of Anza, CA",earthquake,0.32,0.22,0.161,5,reviewed,ci,ci
2017-11-29T06:10:38.830Z,33.5366667,-116.7176667,3.17,0.51,ml,30,33,0.03302,0.1,ci,ci37819999,2017-11-29T15:16:40.664Z,"5km WSW of Anza, CA",earthquake,0.11,0.25,0.088,17,reviewed,ci,ci
2017-11-29T06:10:24.210Z,33.5336667,-116.7235,4.45,0.05,ml,17,166,0.03368,0.12,ci,ci37173148,2017-11-29T15:21:18.691Z,"5km WSW of Anza, CA",earthquake,0.24,0.3,0.21,6,reviewed,ci,ci
2017-11-29T06:09:06.280Z,37.4531667,-118.8156667,1.25,1.04,md,24,126,0.08234,0.09,nc,nc72932055,2017-11-29T18:27:04.277Z,"25km SSE of Mammoth Lakes, California",earthquake,0.29,1.9,0.147,21,reviewed,nc,nc
2017-11-29T06:05:26.903Z,67.2235,-153.3473,4.9,1.5,ml,,,,0.48,ak,ak17413078,2017-12-02T02:01:06.098Z,"81km NNW of New Allakaket, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-11-29T05:55:14.670Z,33.537,-116.7188333,3.68,0.05,ml,18,82,0.03225,0.08,ci,ci37819983,2017-11-29T15:09:10.611Z,"5km WSW of Anza, CA",earthquake,0.16,0.3,0.053,6,reviewed,ci,ci
2017-11-29T05:54:49.120Z,33.5365,-116.7185,3.67,0.59,ml,25,51,0.03282,0.18,ci,ci37819975,2017-11-29T14:20:50.470Z,"5km WSW of Anza, CA",earthquake,0.26,0.49,0.117,22,reviewed,ci,ci
2017-11-29T05:54:24.930Z,33.537,-116.7173333,2.77,0.78,ml,30,42,0.03287,0.15,ci,ci37819967,2017-11-29T14:20:53.410Z,"4km WSW of Anza, CA",earthquake,0.17,0.2,0.13,26,reviewed,ci,ci
2017-11-29T05:52:51.450Z,33.5755,-116.8146667,8.43,1.42,ml,53,34,0.04595,0.18,ci,ci37819959,2017-11-29T14:21:58.750Z,"13km W of Anza, CA",earthquake,0.21,0.46,0.158,26,reviewed,ci,ci
2017-11-29T05:49:18.050Z,33.5143333,-116.7958333,6.05,0.38,ml,18,108,0.0706,0.17,ci,ci37819951,2017-11-29T14:20:26.005Z,"10km NE of Aguanga, CA",earthquake,0.34,1.23,0.108,12,reviewed,ci,ci
2017-11-29T05:38:35.866Z,60.6512,-149.1756,8.4,1.4,ml,,,,0.78,ak,ak17413077,2017-12-01T04:12:02.205Z,"30km WSW of Whittier, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-11-29T05:36:24.605Z,62.0306,-150.4301,14.9,1.3,ml,,,,0.5,ak,ak17400606,2017-12-01T04:12:01.763Z,"33km WSW of Y, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-11-29T05:29:46.310Z,37.6056667,-118.8756667,2.59,0.37,md,17,155,0.0167,0.04,nc,nc72932040,2017-11-29T18:17:03.248Z,"9km ESE of Mammoth Lakes, California",earthquake,0.46,0.54,0.136,14,reviewed,nc,nc
2017-11-29T05:23:35.289Z,66.3787,-162.209,9.8,1.7,ml,,,,0.48,ak,ak17413075,2017-12-02T02:01:05.577Z,"60km SSE of Kotzebue, Alaska",earthquake,,0.2,,,reviewed,ak,ak
